200 400 600 800 1000 1200 1400 1600 1800 2000 2200 2400 2600 2800 3000 3200 3400 3600 3800 4000 4200 4400 4600 4800 5000 5200 5400 5600 5800 6000 6200 6400 6600 6800 7000 7200 7400 7600 7800 8000 8200 8400 8600 8800 9000 9200 9400 9600 9800 10000
(1.8935582060502876+0.21497857316155664j) (3.7877563041000304+0.430182982108536j) (5.683236010857897+0.6458402217460237j) (7.5806427079905925+0.8621796211808705j) (9.480627314186153+1.079434051113042j) (11.383848215767202+1.2978411819531643j) (13.290973212057212+1.5176448035498546j) (15.202681641392203+1.739096244512828j) (17.119666516387333+1.9624558902178917j) (19.042636827952922+2.1879948412445027j) (20.972319987355966+2.4159967343229454j) (22.90946444011699+2.6467597597150343j) (24.85484247957229+2.8805989132792527j) (26.809253291052+3.117848528050429j) (28.773526261241447+3.358865138227655j) (30.748524591454544+3.604030738347426j) (32.73514925830687+3.8537565125422977j) (34.734343370677685+4.108487123685408j) (36.74709697793973+4.368705670572118j) (38.77445239122241+4.634939443960903j) (40.81751008695403+4.907766640373278j) (42.87743527001543+5.1878242274516495j) (44.95546518238776+5.4758171981986346j) (47.05291725185211+5.772529505885676j) (49.17119818359574+6.078837039840044j) (51.31181410460242+6.3957230885830425j) (53.476381875080634+6.724296845969621j) (55.66664168073492+7.065815654692065j) (57.88447101109531+7.421711858406845j) (60.131900107298094+7.793625360202057j) (62.411128919987355+8.183443276097906j) (64.72454554275501+8.593348447491j) (67.07474596136247+9.025879061950064j) (69.46455475763086+9.484002262053037j) (71.8970460901295+9.97120544259238j) (74.37556378264308+10.49161000805127j) (76.90373859747255+11.050113765082688j) (79.4854996212375+11.652569965953388j) (82.12507494636911+12.306013442350187j) (84.8269741908909+13.018947470216586j) (87.59594140531198+13.80170925855815j) (90.43686086671296+14.666937655647326j) (93.3545890562159+15.630174428716957j) (96.35367197137651+16.710641320438178j) (99.437884779739+17.93225085307799j) (102.60949502538482+19.32493304284465j) (105.86808976104884+20.926399723041673j) (109.20869593217657+22.784536779945483j) (112.61870182087279+24.96073853095344j) (116.07260047321039+27.53472227661417j)
(1.8984109385482446+0.21552940476273258j) (3.7974607332501926+0.43128427902036365j) (5.697790051888458+0.6474912430670557j) (7.600043200832501+0.8643792345331652j) (9.504869983355809+1.082180706773296j) (11.412927615052975+1.3011328771762314j) (13.324882656773632+1.5214790365515518j) (15.241413119865166+1.7434699559365097j) (17.163210586005054+1.967365391242781j) (19.09098249063141+2.1934357258260655j) (21.02545454280646+2.4219637730046584j) (22.96737331422965+2.6532467717415487j) (24.91750902472517+2.887598612964876j) (26.876658554572504+3.1253523404047874j) (28.845648717576864+3.366862977662641j) (30.82533983282841+3.6125107428295036j) (32.816629637744335+3.862704723729122j) (34.82045759024615+4.11788710130572j) (36.837809613860294+4.378538026440651j) (38.86972334615078+4.645181277400315j) (40.91729395818316+4.91839085223771j) (42.98168062062723+5.198798684128114j) (45.064113700472866+5.487103709539784j) (47.16590278087064+5.78408257153104j) (49.28844560483751+6.0906023061780425j) (51.43323805066064+6.407635442867635j) (53.60188525152523+6.736278053733206j) (55.796113972159766+7.077771420118868j) (58.01778634807985+7.433528152802462j) (60.26891507361528+7.80516381848235j) (62.551680086257214+8.194535401827592j) (64.86844672630997+8.603788288670733j) (67.22178523636502+9.035413916163227j) (69.61449128082586+9.492320832111089j) (72.04960687575131+9.977922680964j) (74.53044067013496+10.496247644537693j) (77.06058583136547+11.05207518656326j) (79.6439327403162+11.65110768157964j) (82.28467211606517+12.300186784858298j) (84.98728179759439+13.007567404025645j) (87.75648680355239+13.783266120631566j) (90.59717685146026+14.639506253579377j) (93.51425728005255+15.591289031538272j) (96.51239673172974+16.657130504019648j) (99.59561538756756+17.86001858134117j) (102.76662621048274+19.22866720571856j) (106.02578898855161+20.79918155010949j) (109.36944211872513+22.6173121747091j) (112.78719055165398+24.74159245590524j) (116.25732402762152+27.24786830617394j)
(1.9031840581277177+0.21607119330261318j) (3.807005797113743+0.4323674405827105j) (5.71210469580757+0.6491149379424379j) (7.619123844154527+0.866542181241731j) (9.528711787196247+1.0848811551155988j) (11.441524424754347+1.304368571101104j) (13.358226931151624+1.5252471662628266j) (15.27949583931725+1.7477670970922885j) (17.206021144372105+1.9721874303289677j) (19.13850856583015+2.1987777691849018j) (21.07768194454561+2.4278200369179137j) (23.02428580608301+2.659610450257038j) (24.979088117325645+2.8944617193761686j) (26.942883266104655+3.132705517338686j) (28.916495297067375+3.3746952695512467j) (30.90078144095738+3.6208093230825438j) (32.89663597899289+3.871454567106175j) (34.904994489162696+4.12707058971403j) (36.92683852703104+4.388134473537568j) (38.96320080009727+4.655166353789622j) (41.01517090186358+4.928735888517073j) (43.08390167948326+5.209469823294467j) (45.17061631704892+5.498060872941537j) (47.27661622496826+5.795278193205252j) (49.403289834026324+6.101979778422261j) (51.552122399869276+6.419127200465817j) (53.72470692862286+6.747803204314215j) (55.92275633527281+7.089232802278332j) (58.148116940498426+7.444808669961009j) (60.402783394504546+7.816121852492529j) (62.68891508155278+8.204999052687963j) (65.00885399656251+8.613548110863903j) (67.36514398069447+9.04421372200484j) (69.7605510343733+9.499845999916179j) (72.19808416116429+9.983785229820343j) (74.68101578566773+10.4999671032104j) (77.21290016078926+11.053053971697334j) (79.79758722651577+11.648599283266549j) (82.43922794291949+12.293254500085839j) (85.1422649542385+12.995030612570124j) (87.9113991877548+13.763630098721151j) (90.75151810378284+14.610870178719424j) (93.6675639470668+15.551225019123148j) (96.66430915994498+16.60252403774992j) (99.74598884948453+17.78685723296065j) (102.91571279413111+19.131759509297325j) (106.1745339424041+20.671780216028875j) (109.51996946016449+22.45060344779687j) (112.94361366041815+24.523992787663886j) (116.42714741189744+26.964036357770212j)
(1.9078774515483519+0.21660392599790873j) (3.8163912710069594+0.4334324418640826j) (5.726179610099843+0.6507112705739385j) (7.637884203071873+0.8686684165924601j) (9.552152195820652+1.0875353451652219j) (11.46963802932699+1.3075482099007005j) (13.39100534541269+1.5289491402288198j) (15.316929049350017+1.7519876220184722j) (17.248097396420025+1.9769219741233683j) (19.18521423226711+2.2040209578074563j) (21.12900136624188+2.433565540881452j) (23.080201108403926+2.6658508483434176j) (25.039578996485798+2.9011883354391177j) (27.00792674200928+3.139908225107801j) (28.98606542809527+3.382362259173749j) (30.97484899535175+3.62892682168242j) (32.975168056626025+3.880006503828959j) (34.98795408639642+4.1360381934694255j) (37.014184036202174+4.397495788819737j) (39.05488543378926+4.664895656405979j) (41.111142030577945+4.938802978569308j) (43.18410006958765+5.2198391670815125j) (45.274975253953535+5.5086905582456005j) (47.38506050441329+5.806118653225092j) (49.51573460218587+6.112972227854813j) (51.668471820847365+6.430201712116517j) (53.84485265600967+6.758876335134475j) (56.046575763135+7.100204652499652j) (58.27547120903401+7.45555922623387j) (60.53351512755522+7.826506423226512j) (62.82284583864955+8.214842547887233j) (65.14578143346746+8.622637845378877j) (67.50483873297242+9.052290324438296j) (69.90275337383792+9.50659188168476j) (72.34250053343892+9.988809899597666j) (74.82731543150187+10.502788387134274j) (77.36071217406595+11.053073900431887j) (79.94649863874888+11.645073007960974j) (82.58878379483477+12.28525006646332j) (85.2919718930692+12.9813767100688j) (88.06073502825494+13.742847947575191j) (90.89995119067244+14.58108443579982j) (93.81458834169683+15.510046848843274j) (96.80950510975356+16.54689711664873j) (99.88912347493331+17.712854119231242j) (103.05690486374972+19.034310943568965j) (106.31452174963954+20.54431244679356j) (109.66054795640632+22.284546506303958j) (113.08835942818854+24.308101910779957j) (116.5826608179321+26.683433507908838j)
(1.9124910126635208+0.21712759087250094j) (3.825616944481081+0.434479259564103j) (5.740014483721287+0.6522802076521287j) (7.656323871551106+0.8707578992684891j) (9.575190715765856+1.0901432303218022j) (11.497267849782544+1.3106717442448388j) (13.42321726212335+1.532584912601962j) (15.353712060361891+1.756131492654823j) (17.289438616727672+1.9815689986139622j) (19.231098747611203+2.2091652891278923j) (21.179412070328596+2.439200312457206j) (23.135118513066786+2.671968033833112j) (25.098981011476216+2.9077785810732064j) (27.071788420509293+3.1469606494636833j) (29.05435867336195+3.3898642140921926j) (31.047542223117567+3.6368636065777977j) (33.05222580697426+3.8883610238442414j) (35.06933657778589+4.144790549683773j) (37.09984665312263+4.40662278591349j) (39.14477813816118+4.6743702096699336j) (41.20520868546368+4.9485933977153715j) (43.28227766203869+5.22990828871968j) (45.377193001898625+5.5189946917909785j) (47.49123883040205+5.816606295971242j) (49.62578395461768+6.123582493410335j) (51.78229132113525+6.440862401611591j) (53.96232854815729+6.76950156157164j) (56.16757964076903+7.110691904037893j) (58.399857994573864+7.465785722330499j) (60.661120779772354+7.836324576092808j) (62.95348476972112+8.224074287585392j) (65.27924362684928+8.631067495941478j) (67.64088657229259+9.05965562514595j) (70.04111822552703+9.51257262467425j) (72.48287917972182+9.993013492346906j) (74.96936653757433+10.504731432788319j) (77.50405311196975+11.052158602457855j) (80.09070320874989+11.640556824279075j) (82.73338172605644+12.276206529688805j) (85.43645153526485+12.966644651270563j) (88.20455146881764+13.72096545161062j) (91.04254330588145+14.550202633998678j) (93.95541027295876+15.467816999634406j) (96.94808075570569+16.49032215190687j) (100.02513750109732+17.638092636827583j) (103.19035168314554+18.936416953052383j) (106.44594727349802+20.41688697265116j) (109.7914425510172+22.119265358853568j) (113.22180555259241+24.094063580017142j) (116.72443258106715+26.40623529981349j)
(1.917024642146105+0.2176421767262134j) (3.8346826207718157+0.435507871950328j) (5.753609026268552+0.6538217182596896j) (7.674442471292612+0.8728105912179612j) (9.59782688857943+1.0927047681880981j) (11.524413373292063+1.313739132923801j) (13.454862094156411+1.5361544438800039j) (15.389844241173863+1.76019867852662j) (17.330044146791693+1.9861284887527184j) (19.276161445375998+2.2142107710803653j) (21.228913404495113+2.444724391421599j) (23.189037407152455+2.6779620886867543j) (25.157293617320214+2.914232592460247j) (27.134467856778013+3.1538629947960586j) (29.121374724427668+3.3972014231450443j) (31.118860992898153+3.6446200699135747j) (33.127809321412265+3.896518644511571j) (35.14914232860666+4.153328326408463j) (37.18382707431326+4.4155163132259405j) (39.23288000525088+4.683591076932969j) (41.29737242613671+4.958108464649165j) (43.37843656487596+5.239678809505236j) (45.47727230811674+5.528975252859375j) (47.59515469136778+5.826743523721084j) (49.73344223571317+6.133813476794776j) (51.89358623033339+6.451112760078444j) (54.07714106563356+6.779683070267204j) (56.285775724311+7.120699564250252j) (58.52128653498713+7.475494134179463j) (60.78561128168195+7.845583430264089j) (63.080844737415774+8.232702740516325j) (65.40925564405376+8.638847124361403j) (67.77330508198308+9.066321566010537j) (70.17566604580763+9.517802388268223j) (72.61924384145048+9.99641278026629j) (75.10719660981417+10.505816085981824j) (77.64295480917093+11.050331530618369j) (80.23023777442575+11.635078403827714j) (82.87306440085509+12.26615647286918j) (85.57575340291791+12.950872702085244j) (88.34290622425411+13.698027398955723j) (91.17936214972757+14.518276969372353j) (94.0901099319658+15.424595971176197j) (97.08013242296687+16.43286880105082j) (100.1541488889194+17.562652353786024j) (103.3162014496607+18.838167623767294j) (106.56900283195756+20.28960490272679j) (109.91291282830446+21.9548728555058j) (113.34431888502014+23.88200442209878j) (116.85300912186246+26.132588989997277j)
(1.9214782472194876+0.21814767310419197j) (3.8435881162592556+0.4365182587963065j) (5.766962967163474+0.6553357737766682j) (7.692239650633709+0.8748264575241309j) (9.620060289432784+1.0952199204022273j) (11.551074103584604+1.3167503367673714j) (13.485939302689442+1.5396577006490801j) (15.425325016697915+1.7641891564345922j) (17.369913392346895+1.9906004380845606j) (19.32040173186943+2.2191574216586236j) (21.27750479824051+2.450137829244834j) (23.241957269076725+2.6838331083801457j) (25.214516370462857+2.9205505213245515j) (27.19596471811184+3.1606154832887214j) (29.187113396344888+3.4043741954576356j) (31.188805308917217+3.6521966268718766j) (33.20191883975578+3.9044799092471507j) (35.22737186625855+4.161652221046803j) (37.26612617297375+4.424177252086146j) (39.31919231924314+4.692559358303225j) (41.38763502078112+4.967349538891045j) (43.4725791121087+5.249152395819326j) (45.57521616421083+5.538634270186065j) (47.69681183951574+5.836532792566784j) (49.83871407402138+6.143668137709977j) (52.00236218352867+6.46095634039553j) (54.18929699668982+6.789425112600933j) (56.401172120535236+7.130232706979109j) (58.63976644233203+7.484690504058756j) (60.9069979619232+7.8542901683662j) (63.20493902650782+8.240736432038467j) (65.5358329982687+8.645986836745383j) (67.90211231414534+9.072300113290929j) (70.30641778134458+9.52229532594789j) (72.75161876966668+9.999024485351242j) (75.24083367978788+10.506062079188261j) (77.77744963728918+11.047615936115951j) (80.36513971517377+11.62866509477375j) (83.00787501965948+12.255131989437999j) (85.70992753412045+12.934098413622227j) (88.47585748207156+13.674077559639903j) (91.31047581422268+14.485358212197422j) (94.21876775675527+15.380442288686805j) (97.20575642742578+16.374604004056824j) (100.27627513413304+17.48660910084017j) (103.43460107387912+18.739647872500456j) (106.68387795152204+20.16256009260121j) (110.02521276779477+21.791471395533552j) (113.45625526795723+23.67203533725179j) (116.96891508515196+25.86261650038474j)
(1.925851741393529+0.21864407026687624j) (3.8523332599378692+0.43751040132073366j) (5.780076054853029+0.6568223477874788j) (7.709715083472272+0.8768054662780264j) (9.641890525760402+1.0976886524726062j) (11.577249591880836+1.319705322432479j) (13.51644838813587+1.5430946544430215j) (15.46015386564812+1.7681029101496455j) (17.40904582073403+1.9949848483826715j) (19.363819083196802+2.2240052684829865j) (21.32518575948676+2.455440688579705j) (23.293877664785487+2.6895812013015648j) (25.270648924515196+2.9267325342240724j) (27.256278779185667+3.167218354087751j) (29.25157462238094+3.4113828594682496j) (31.257375305121887+3.6595937145309407j) (33.274554743769016+3.912245386188453j) (35.30402587307608+4.169762958791395j) (37.3467449910236+4.432606514917868j) (39.40371654766282+4.701276188506726j) (41.47599843640143+4.976318018288046j) (43.56470785292558+5.25833075620427j) (45.67102779420377+5.547973818540818j) (47.796214277582855+5.8459766084176215j) (49.941604367570555+6.153149489182295j) (52.1086251050073+6.47039675173955j) (54.29880343917592+6.798731998333242j) (56.51377726675267+7.139296465149468j) (58.75530768049144+7.493380931990099j) (61.0252925223455+7.862452026505715j) (63.32578131612835+8.248183932620739j) (65.6589916175221+8.652496770257253j) (68.02732675499475+9.077603242495853j) (70.43339483028372+9.52606556814084j) (72.88002868145907+10.000865260159019j) (75.37030625568963+10.505489010268995j) (77.90757044957941+11.04403484544958j) (80.49544688919451+11.621343897569556j) (83.1378572476651+12.243164658741268j) (85.83902440118253+12.916358599500663j) (88.60346380815342+13.64915866769282j) (91.43595267355094+14.451495698887722j) (94.34146430435348+15.335412512838253j) (97.32504892585281+16.31559202478403j) (100.39163309269448+17.410035067204745j) (103.54569598063662+18.640937637106695j) (106.79075915338247+20.035839503589564j) (110.12859054982822+21.629153602446596j) (113.55795945709302+23.46425280397904j) (117.07265363395466+25.59641709556195j)
(1.9301450442055077+0.21913135916048926j) (3.860917892896271+0.43848428212777424j) (5.792948056023944+0.6582814159895214j) (7.726868468210127+0.8787475884531074j) (9.663317235923284+1.1001109336158628j) (11.60293942695007+1.3226040611808934j) (13.54638891720682+1.546465285119318j) (15.494330318292228+1.771939930113077j) (17.44744095831451+1.999281729289825j) (19.406413042317535+2.228754348374304j) (21.371955871252684+2.460633042757291j) (23.3447982440164+2.6952064881584366j) (25.325691026071325+2.9327788118535807j) (27.31540991738866+3.173671862483844j) (29.31475844883105+3.4182277619692014j) (31.324571239424+3.6668117907434503j) (33.345717550781195+3.91981566688098j) (35.37910517925712+4.177661291088313j) (37.425684731275226+4.440805043443221j) (39.486454332712+4.709742734788382j) (41.56246482923692+4.985015336558399j) (43.65482554108522+5.267215638495206j) (45.76471064279464+5.556996015378242j) (47.89336624582829+5.855077523090308j) (50.0421182694483+6.162260593002028j) (52.212381192261645+6.479437654270171j) (54.405667782788406+6.807608089417316j) (56.623599911091766+7.147896023580124j) (58.8679205432481+7.501571567409185j) (61.14050701360644+7.870076284643355j) (63.44338565258271+8.255053846757429j) (65.77874781436896+8.65838708042623j) (68.14896729101152+9.082242923941923j) (70.5566190043951+9.529127205936133j) (73.00449871753798+10.001951669653796j) (75.49564327469596+10.504116322561964j) (78.03335052726094+11.039611039053261j) (80.621197572822+11.613141442777502j) (83.26305514594723+12.230285524187751j) (85.96309483199256+12.897689316236344j) (88.72578405647265+13.623312406907662j) (91.55586127982093+14.416737328138947j) (94.45828012991905+15.289561254319015j) (97.43810577586162+16.255894497015763j) (100.50033882008222+17.33299889988122j) (103.64962993008906+18.54211206682543j) (106.8898297693707+19.90952355259899j) (110.22328840646689+21.468002966201237j) (113.64976511471632+23.258740091121805j) (117.16470686305084+25.334069805482017j)
(1.9343580809657588+0.21960953138808098j) (3.8693418678066265+0.43943988514847593j) (5.805578754831848+0.6597129561035551j) (7.7436995267157585+0.880652797782453j) (9.68434008789739+1.1024867365979556j) (11.62814323351315+1.3254465286802608j) (13.575760476628409+1.5497695750644058j) (15.527853954244055+1.7757002131416741j) (17.48509838793151+2.0034910979657505j) (19.44818321615349+2.233404706934937j) (21.417814788384966+2.465714975292184j) (23.39471873662554+2.7007091013935116j) (25.379642510598508+2.938689548358331j) (27.373358108240893+3.179976279107333j) (29.376665029919632+3.424909267164164j) (31.390393488040047+3.6738513330319593j) (33.41540790741041+3.92719136498694j) (35.452610755911905+4.185347994127165j) (37.50294674973947+4.448773806918065j) (39.56740748275631+4.71796019485002j) (41.647036535340916+4.993442960885571j) (43.742935124491346+5.275808827010528j) (45.85626836381634+5.565703017559186j) (47.98827220925129+5.863838130486876j) (50.14026117363878+6.171004555271583j) (52.31363690029105+6.488082753950738j) (54.509897691652725+6.816057793985377j) (56.73064909316228+7.156036612012076j) (58.9776156328033+7.509268601103216j) (61.252653811287594+7.8771702573045905j) (63.55776642276967+8.261354802316033j) (65.89511825627436+8.663667928994078j) (68.26705317590542+9.086231108994893j) (70.67611249217661+9.531494275654676j) (73.12505440096614+10.002300174122551j) (75.61687405669753+10.501963286291652j) (78.15482352751404+11.03436703157007j) (80.74243040188297+11.604083970897408j) (83.38351310506563+12.216525073838895j) (86.08218993452124+12.878125846569535j) (88.84287728281507+13.59657940003804j) (91.67027026405067+14.381129560973616j) (94.56929567287608+15.242941192599273j) (97.54502240535722+16.195570474526235j) (100.60250742382699+17.255565805731774j) (103.74654485764854+18.44324171160769j) (106.98126978521228+19.783686451765938j) (110.30954251250196+21.308094452660406j) (113.73199486264367+23.055568381750575j) (117.24553630301303+25.075635614033406j)
(1.9384907825080322+0.22007857918113236j) (3.8776050484233155+0.44037719558319904j) (5.817967952144232+0.66111694778561j) (7.76020800330585+0.8825210706380882j) (9.704958777985512+1.1048160375776088j) (11.652860670674684+1.3282327048082014j) (13.604562701501395+1.553007512734188j) (15.560724393929862+1.7793837613265304j) (17.522017746415692+2.0076129787405343j) (19.489129272748016+2.2379563981369763j) (21.462762234346986+2.4706865793949193j) (23.44363894897782+2.706089184611075j) (25.432503298397577+2.9444649506596363j) (27.430123420887632+3.186131889136604j) (29.437294622788638+3.4314277557403976j) (31.45484253992597+3.680712837504122j) (33.483626583394916+3.934373115015821j) (35.524543708230695+4.192823867357844j) (37.57853254806207+4.4565138003998825j) (39.64657796395549+4.725929794828346j) (41.72971606132153+5.001602389557633j) (43.82903973494757+5.284112139800635j) (45.94570480889769+5.574097018145705j) (48.08093684504083+5.872261062862803j) (50.2360387011235+6.179384522066184j) (52.412398926196694+6.496335797510178j) (54.61150108724604+6.82408556050641j) (56.83493412510779+7.16372349835473j) (59.0844038387414+7.516478257425555j) (61.36174559252316+7.883741284638508j) (63.668938328195225+8.267095440314545j) (66.0081199367016+8.668349472303158j) (68.38160399841372+9.089579716984092j) (70.79189782294107+9.5331807442551j) (73.24172159704212+10.001927113132705j) (75.7340282594142+10.499048981270574j) (78.27202343314583+11.028325053707364j) (80.85918431508371+11.594197314136387j) (83.49927578118749+12.201913223331236j) (86.19636102444233+12.857702685547883j) (88.95480266247205+13.568999201208392j) (91.77924824229513+14.344717424383743j) (94.67459114983404+15.195603098443227j) (97.6458936911856+16.13467648459994j) (100.6982529286914+17.17779765560192j) (103.8365807315721+18.344392709718196j) (107.06525570875262+19.658396537245366j) (110.38758291179431+21.149495080930738j) (113.80496038450129+22.854797813691675j) (117.31558349087871+24.821159433303208j)
(1.942543084944343+0.22053849537162876j) (3.8857073090907304+0.4412961998451703j) (5.830115464797481+0.6624933725405664j) (7.7763936637453535+0.884352385912353j) (9.725173029552225+1.1070988159529198j) (11.677091430382987+1.330962573460141j) (13.632795265754512+1.55617909145205j) (15.592941322459295+1.782990585064789j) (17.558198722135014+2.011647402773799j) (19.52925093847566+2.242409483917086j) (21.506797998063853+2.475547957493359j) (23.49155876040008+2.711346892012523j) (25.48427339063352+2.9501052377911012j) (27.485706013672605+3.1921389915201517j) (29.4966475825722+3.4377836239578414j) (31.51791899130953+3.6873968177860226j) (33.55037446552936+3.9413615710786707j) (35.59490526876761+4.20008973203492j) (37.65244376609148+4.464026043048332j) (39.72396789204058+4.733652787312645j) (41.81050607524455+5.009495149657881j) (43.913142678094495+5.292127425956526j) (46.03302401633188+5.582180243268923j) (48.17136503025543+5.8803489871861085j) (50.329456686241514+6.187403675206828j) (52.50867419407735+6.504200567543245j) (54.710486131657724+6.831695872122183j) (56.9364645730498+7.17096198214982j) (59.1882963174458+7.5232067867816j) (61.467795313155996+7.889796723813541j) (63.776916359600555+8.272284405125001j) (66.1177701469094+8.672441850215343j) (68.49263965092489+9.092300622778007j) (70.9039978318796+9.53420049556773j) (73.35452647435383+10.000848690508727j) (75.84713583490544+10.495392280857276j) (78.3849845039279+11.021507035635755j) (80.97149849943492+11.583506880024808j) (83.61038803469195+12.18647930101163j) (86.30565955587225+12.836453529216438j) (89.06161941187433+13.540610291299451j) (91.88286372683326+14.30754451824016j) (94.77424645414807+15.147595859806078j) (97.74081384661774+16.073266584482916j) (100.78768815385547+17.099753089846708j) (103.91987542704115+18.245626972866823j) (107.14196046091539+19.53371658665426j) (110.45763347459892+20.992264469229358j) (113.86896256852891+22.656478441520086j) (117.37527058789246+24.570671882556482j)
(1.9465149294242308+0.22098927336467136j) (3.893648534259926+0.44219688550494113j) (5.842021124866801+0.6638422136371581j) (7.792256294264954+0.8861467249014268j) (9.744982591781525+1.109335054210508j) (11.700835235917268+1.3336361223603448j) (13.660457880348346+1.5592843091776278j) (15.624504447682467+1.7865206976943306j) (17.59364104651075+2.0155944069284013j) (19.568547995299078+2.246764033778346j) (21.549921930821174+2.4802992207614856j) (23.538478119695412+2.716482387841168j) (25.534952865434008+2.955610640247016j) (27.5401061297861+3.1979978982114905j) (29.554724357555912+3.443977282752861j) (31.579623540315158+3.6939038039747225j) (33.61565255170683+3.9481574056632205j) (35.66369679084192+4.207146429788632j) (37.724682174574866+4.471311576458619j) (39.79957952423449+4.7411304494026325j) (41.88940939769972+5.017122794801884j) (43.99524742352967+5.299856562977932j) (46.118230200147615+5.589954949070113j) (48.25956182973365+5.888104601587414j) (50.42052116331276+6.195065228146356j) (52.6024698402218+6.511680877752787j) (54.806861211193834+6.838893241155615j) (57.03525023892303+7.1777573882549826j) (59.28930447196754+7.529460458387407j) (61.57081618541219+7.8953439407566455j) (63.88171577219711+8.2769303350988j) (66.22408644845997+8.675955175558373j) (68.6001802989441+9.094405645013973j) (71.01243562611407+9.534567317330488j) (73.46349546699693+9.999080960298032j) (75.95622698746992+10.491011837122015j) (78.49374122960505+11.013934591846079j) (81.07941233769817+11.572037636805302j) (83.71689487126697+12.170252035178796j) (86.41013705518556+12.81441126575243j) (89.16338671408745+13.511450076105701j) (91.9811850423168+14.269653025210001j) (94.86834106192767+15.098966510681182j) (97.82987631737056+16.011392420255703j) (100.87092460151618+17.021487624623756j) (103.99656461565823+18.147002368283747j) (107.21155328733086+19.409704124899637j) (110.51991188199132+20.836455350200875j) (113.92429168332735+22.46065112507458j) (117.42500102857174+24.324190889866173j)
(1.950406261898326+0.22143090711155686j) (3.9014286180137865+0.44307924123595915j) (5.853684778949472+0.6651634560246329j) (7.807795700596764+0.8879040711910211j) (9.764387238456571+1.1115247377771547j) (11.724091840401947+1.3362533428763246j) (13.6875502915126+1.5623231682789047j) (15.655413525294417+1.789974118686113j) (17.6283445164938+2.019454036677331j) (19.607020278075737+2.251020124398871j) (21.59213394321929+2.4849404886566098j) (23.584397041718344+2.721495845836917j) (25.584541874056484+2.9609813993409024j) (27.59332409298926+3.203708933417612j) (29.611525484419307+3.450009156858838j) (31.63995698168169+3.700234341609538j) (33.67946194506274+3.954761308433246j) (35.73091974205352+4.213994821223283j) (37.79524966798369+4.478371463028313j) (39.873415251316686+4.748364080806148j) (41.96642899302596+5.024486902925371j) (44.075357595106944+5.307301454203328j) (46.201327739384716+5.597423418717835j) (48.345532484236564+5.895530631903297j) (50.50923835352352+6.20237242197036j) (52.69379319860142+6.5187805683332165j) (54.900634920323654+6.845682203796416j) (57.13130114270634+7.18411506074498j) (59.38743993234928+7.535245553300092j) (61.67082165610736+7.900390302225615j) (63.98335206151236+8.281041853613356j) (66.32708664644535+8.678899524087452j) (68.70424635139352+9.095906534966202j) (71.11723455173527+9.534294889014763j) (73.56865523796222+9.996639813705034j) (76.0613321329341+10.485926067189254j) (78.59832828457569+11.005629007432743j) (81.18296535785123+11.559814100514696j) (83.81884138546113+12.153259543302978j) (86.50984505786606+12.791607968895272j) (89.26016364812156+13.481554887050718j) (92.07428024674488+14.231083723379125j) (94.95695394428321+15.049760262583987j) (97.91317368578703+15.94910328770017j) (100.94807235628144+16.943053758541122j) (104.06678166923629+18.04857289724641j) (107.27419968878236+19.28641171817046j) (110.57462963398427+20.68211405667368j) (113.97122758006876+22.267348349134227j) (117.46516018831028+24.081723133085994j)
(1.9542170328860773+0.22186339108332742j) (3.909047463600684+0.4439432567609657j) (5.865106287460487+0.6664570862506728j) (7.823011707026196+0.8896244105438388j) (9.78338676676049+1.113667854874357j) (11.746861025346602+1.3388142298362904j) (13.714072279012615+1.5652956753086191j) (15.685668349869282+1.7933508724866616j) (17.662308954137735+2.0232263408134408j) (19.644667666213866+2.2551778384908814j) (21.633434002178735+2.489471888464376j) (23.62931560400881+2.7263874487001796j) (25.633040637120214+2.966217766575751j) (27.645360303411653+3.2092724328606548j) (29.667051583561438+3.4558796839417814j) (31.6989202015734+3.7063889906623873j) (33.74180384822266+3.9611739850497956j) (35.79657569791341+4.220635784544018j) (37.864148257466084+4.485206784357384j) (39.94547758983131+4.755355001978554j) (42.041567960697776+5.031589074122123j) (44.15347696141681+5.314464026299159j) (46.282321167574+5.604587959499309j) (48.42928239882062+5.902629828310473j) (50.595614652074794+6.20932852151258j) (52.78265178666281+6.525503501496599j) (54.991816045969294+6.852067314962506j) (57.22462750504604+7.190040357031233j) (59.48271453640332+7.540568357717092j) (61.76782538537822+7.904943168218845j) (64.08184093985264+8.284627560528524j) (66.42678876342553+8.6812849249576j) (68.80485843175241+9.096814966040553j) (71.21841816182638+9.5333967704157j) (73.6700326436899+9.99354096695502j) (76.16248185932898+10.480153140709087j) (78.6987804842257+10.996611225731154j) (81.28219718454663+11.54686032367096j) (83.91627270666943+12.135529323137003j) (86.60483504835295+12.768074893508414j) (89.3520091219714+13.450959984261257j) (92.16221705717031+14.191876001329602j) (95.04016348560904+15.000020538296644j) (97.99079758283996+15.886446194737323j) (101.01923999476888+16.86450107906018j) (104.13065757686661+17.950388869616773j) (107.33006136856024+19.163887256056807j) (110.62199207807713+20.52928097899358j) (114.0100399155171+22.07659497912038j) (117.4961160595463+23.843265335622252j)
