200 400 600 800 1000 1200 1400 1600 1800 2000 2200 2400 2600 2800 3000 3200 3400 3600 3800 4000 4200 4400 4600 4800 5000 5200 5400 5600 5800 6000 6200 6400 6600 6800 7000 7200 7400 7600 7800 8000 8200 8400 8600 8800 9000 9200 9400 9600 9800 10000
(1.5634807307221659+0.1775032953548396j) (3.127462858530381+0.35518355644522037j) (4.69244933407905+0.5332187362497238j) (6.2589462311132+0.7117887784555136j) (7.827464348218227+0.8910766538900871j) (9.398520859715+1.071269447731942j) (10.972641033610705+1.2525595169783266j) (12.550360035871284+1.43514573999618j) (14.132224842047952+1.6192348831242303j) (15.71879627949753+1.8050431133978493j) (17.310651226148895+1.9927976917384558j) (18.908384995041935+2.182738887684144j) (20.512613937777946+2.375122165295886j) (22.123978304639817+2.57022070076418j) (23.7431454045604+2.7683283061048547j) (25.370813114394075+2.9697628510286065j) (27.00771379414796+3.174870297752826j) (28.65461867293415+3.384029492696971j) (30.312342779357902+3.597657896720457j) (31.981750499565564+3.8162184845658538j) (33.66376185574793+4.040228108161778j) (35.35935960649744+4.270267702491281j) (37.06959727627433+4.506994823739496j) (38.795608221265454+4.751159156886763j) (40.53861582790823+5.003621826927007j) (42.29994490955916+5.265379612589986j) (44.081034301788854+5.5375955190633395j) (45.883450533524865+5.821637651810339j) (47.70890222999069+6.119128995901247j) (49.559254518030954+6.43201161181398j) (51.43654204478781+6.762630001836233j) (53.34297810230849+7.1138401053671805j) (55.280955463090194+7.489152707885292j) (57.25303134967254+7.892923192310732j) (59.26188359333626+8.330603724177049j) (61.31021596382066+8.809079259035139j) (63.400575287235526+9.337114975850929j) (65.5350169315691+9.92594871933942j) (67.71451120915694+10.590064252985306j) (69.93790936113794+11.348170400460328j) (72.20016602673735+12.22436522840085j) (74.48932204144764+13.24933151470612j) (76.78147064610792+14.461072910162759j) (79.03260912369709+15.90390421219054j) (81.16624114742015+17.622635798539996j) (83.05717025320928+19.64531794110892j) (84.51945088176244+21.942630587920426j) (85.32915706926794+24.354003304663745j) (85.34373272762686+26.518009433464172j) (84.7111965433491+27.956863350607314j)
(1.5634807307221708+0.1775032953548369j) (3.1274628585303788+0.35518355644521754j) (4.692449334079043+0.5332187362497259j) (6.258946231113178+0.7117887784555201j) (7.827464348218231+0.891076653890102j) (9.398520859714967+1.0712694477319786j) (10.97264103361073+1.2525595169783577j) (12.550360035871275+1.435145739996183j) (14.132224842047975+1.6192348831242427j) (15.718796279497553+1.8050431133978138j) (17.310651226148913+1.9927976917384351j) (18.908384995041878+2.1827388876841436j) (20.512613937777953+2.375122165295863j) (22.123978304639774+2.570220700764239j) (23.74314540456037+2.768328306104914j) (25.370813114394075+2.9697628510285696j) (27.007713794147964+3.1748702977529115j) (28.654618672934294+3.38402949269695j) (30.312342779357994+3.5976578967204835j) (31.98175049956557+3.8162184845658538j) (33.6637618557479+4.040228108161811j) (35.35935960649734+4.270267702491349j) (37.06959727627427+4.506994823739552j) (38.795608221265525+4.75115915688681j) (40.53861582790827+5.003621826927096j) (42.299944909559095+5.265379612589873j) (44.081034301788605+5.537595519063417j) (45.88345053352489+5.82163765181031j) (47.7089022299907+6.11912899590123j) (49.559254518031075+6.4320116118138335j) (51.43654204478819+6.7626300018360395j) (53.342978102308656+7.113840105367079j) (55.28095546309039+7.489152707885207j) (57.25303134967257+7.892923192310832j) (59.26188359333612+8.330603724177331j) (61.31021596382108+8.809079259035272j) (63.40057528723519+9.337114975850767j) (65.5350169315697+9.925948719339273j) (67.71451120915707+10.590064252985531j) (69.93790936113855+11.34817040046098j) (72.20016602673785+12.224365228401346j) (74.48932204144751+13.249331514705682j) (76.78147064610823+14.46107291016318j) (79.03260912369669+15.90390421219085j) (81.16624114741977+17.622635798540415j) (83.05717025320892+19.645317941109198j) (84.51945088176241+21.942630587920718j) (85.32915706926788+24.35400330466391j) (85.34373272762669+26.518009433464197j) (84.71119654334973+27.956863350607676j)
(1.5634807307221728+0.17750329535483692j) (3.1274628585303827+0.35518355644522526j) (4.692449334079048+0.5332187362497248j) (6.258946231113178+0.711788778455525j) (7.827464348218219+0.8910766538901039j) (9.398520859714981+1.071269447731964j) (10.972641033610723+1.252559516978358j) (12.550360035871227+1.4351457399961993j) (14.132224842047915+1.6192348831242684j) (15.718796279497532+1.8050431133978517j) (17.310651226148895+1.992797691738408j) (18.908384995041903+2.18273888768413j) (20.512613937777925+2.3751221652958354j) (22.123978304639785+2.5702207007641995j) (23.743145404560295+2.7683283061048063j) (25.370813114394064+2.9697628510285528j) (27.00771379414806+3.174870297752906j) (28.654618672934177+3.3840294926970205j) (30.312342779357955+3.5976578967204653j) (31.981750499565425+3.816218484565824j) (33.66376185574781+4.040228108161806j) (35.35935960649754+4.27026770249136j) (37.06959727627434+4.506994823739396j) (38.795608221265695+4.751159156886671j) (40.53861582790846+5.003621826927015j) (42.299944909559166+5.26537961258989j) (44.08103430178885+5.537595519063369j) (45.88345053352496+5.821637651810218j) (47.70890222999073+6.119128995901164j) (49.559254518030905+6.432011611813813j) (51.43654204478801+6.762630001836078j) (53.34297810230861+7.113840105367086j) (55.28095546309046+7.489152707885031j) (57.25303134967236+7.892923192310891j) (59.2618835933364+8.330603724177324j) (61.310215963820795+8.80907925903508j) (63.40057528723532+9.337114975851188j) (65.5350169315689+9.925948719338951j) (67.71451120915717+10.590064252985202j) (69.93790936113895+11.348170400461074j) (72.20016602673762+12.224365228400709j) (74.48932204144776+13.249331514706341j) (76.78147064610854+14.461072910162446j) (79.03260912369737+15.903904212190767j) (81.16624114741991+17.622635798540145j) (83.05717025320949+19.64531794110885j) (84.51945088176274+21.942630587920505j) (85.32915706926778+24.354003304663735j) (85.34373272762707+26.518009433464467j) (84.71119654334977+27.95686335060774j)
(1.563480730722173+0.17750329535483653j) (3.1274628585303725+0.35518355644521576j) (4.692449334079055+0.5332187362497218j) (6.258946231113179+0.711788778455514j) (7.827464348218227+0.8910766538901065j) (9.39852085971499+1.0712694477319757j) (10.97264103361068+1.2525595169783543j) (12.550360035871263+1.4351457399961902j) (14.132224842047997+1.6192348831242327j) (15.718796279497564+1.8050431133978309j) (17.31065122614891+1.992797691738426j) (18.908384995041892+2.1827388876841143j) (20.51261393777801+2.375122165295798j) (22.123978304639788+2.5702207007641285j) (23.74314540456031+2.7683283061048862j) (25.37081311439407+2.9697628510286216j) (27.007713794148014+3.1748702977528818j) (28.65461867293437+3.3840294926969836j) (30.31234277935793+3.5976578967204316j) (31.981750499565596+3.816218484565866j) (33.663761855747936+4.040228108161866j) (35.359359606497456+4.2702677024914095j) (37.06959727627433+4.506994823739514j) (38.79560822126559+4.751159156886694j) (40.53861582790835+5.00362182692711j) (42.299944909559024+5.265379612589959j) (44.081034301788776+5.5375955190634345j) (45.883450533525185+5.821637651810311j) (47.70890222999078+6.119128995901218j) (49.55925451803141+6.43201161181373j) (51.43654204478804+6.762630001836289j) (53.34297810230842+7.113840105367175j) (55.280955463090336+7.489152707885195j) (57.25303134967226+7.892923192310841j) (59.2618835933366+8.330603724177163j) (61.31021596382072+8.809079259035377j) (63.40057528723572+9.33711497585139j) (65.53501693156916+9.925948719339535j) (67.71451120915715+10.590064252985503j) (69.93790936113861+11.348170400460864j) (72.20016602673802+12.224365228400412j) (74.48932204144775+13.249331514706354j) (76.78147064610826+14.461072910163578j) (79.03260912369679+15.903904212190856j) (81.1662411474193+17.62263579854061j) (83.05717025320928+19.64531794110885j) (84.51945088176261+21.942630587920885j) (85.32915706926771+24.35400330466372j) (85.34373272762696+26.51800943346414j) (84.71119654334947+27.956863350607843j)
(1.563480730722175+0.17750329535483653j) (3.127462858530374+0.35518355644522226j) (4.692449334079046+0.5332187362497263j) (6.2589462311131845+0.7117887784555258j) (7.827464348218217+0.8910766538900754j) (9.398520859714967+1.0712694477319593j) (10.9726410336107+1.2525595169783523j) (12.550360035871247+1.4351457399961802j) (14.132224842047956+1.6192348831242427j) (15.718796279497582+1.8050431133978457j) (17.310651226148902+1.9927976917384365j) (18.90838499504189+2.1827388876841773j) (20.51261393777802+2.3751221652958687j) (22.12397830463978+2.570220700764204j) (23.743145404560366+2.7683283061048667j) (25.37081311439409+2.969762851028613j) (27.007713794148053+3.1748702977528813j) (28.654618672934294+3.384029492696984j) (30.312342779358065+3.597657896720368j) (31.981750499565514+3.8162184845658658j) (33.66376185574799+4.040228108161799j) (35.359359606497435+4.270267702491361j) (37.0695972762742+4.506994823739433j) (38.79560822126568+4.75115915688672j) (40.538615827908274+5.003621826927009j) (42.29994490955889+5.265379612589852j) (44.08103430178896+5.537595519063357j) (45.883450533524915+5.821637651810199j) (47.70890222999079+6.119128995901262j) (49.55925451803129+6.4320116118137305j) (51.43654204478809+6.762630001836271j) (53.34297810230846+7.11384010536697j) (55.28095546309054+7.489152707885219j) (57.25303134967242+7.892923192311143j) (59.26188359333653+8.330603724177085j) (61.31021596382072+8.809079259035165j) (63.40057528723478+9.337114975851124j) (65.53501693156939+9.925948719339516j) (67.714511209157+10.590064252985922j) (69.93790936113821+11.34817040046081j) (72.2001660267378+12.224365228401524j) (74.48932204144772+13.249331514706768j) (76.78147064610836+14.461072910163253j) (79.03260912369684+15.903904212190943j) (81.16624114741981+17.622635798539907j) (83.05717025320978+19.645317941108722j) (84.51945088176213+21.942630587920377j) (85.32915706926802+24.35400330466365j) (85.34373272762721+26.518009433464155j) (84.71119654334944+27.95686335060786j)
(1.5634807307221679+0.17750329535483736j) (3.127462858530387+0.35518355644522215j) (4.692449334079047+0.5332187362497323j) (6.258946231113219+0.7117887784555184j) (7.827464348218224+0.8910766538901048j) (9.398520859715006+1.0712694477319744j) (10.972641033610705+1.252559516978331j) (12.550360035871284+1.43514573999618j) (14.132224842047979+1.619234883124258j) (15.71879627949757+1.8050431133978628j) (17.310651226148963+1.9927976917383963j) (18.90838499504185+2.182738887684167j) (20.51261393777803+2.3751221652957915j) (22.123978304639813+2.570220700764212j) (23.743145404560376+2.7683283061048747j) (25.37081311439407+2.96976285102862j) (27.007713794148028+3.1748702977529066j) (28.65461867293428+3.3840294926970125j) (30.312342779357873+3.597657896720382j) (31.981750499565443+3.8162184845659195j) (33.66376185574797+4.040228108161781j) (35.35935960649746+4.270267702491248j) (37.069597276274294+4.506994823739421j) (38.795608221265674+4.751159156886691j) (40.53861582790825+5.003621826926955j) (42.29994490955899+5.26537961258985j) (44.081034301788875+5.537595519063382j) (45.88345053352491+5.821637651810265j) (47.70890222999069+6.119128995901201j) (49.559254518030954+6.432011611813761j) (51.43654204478791+6.762630001835979j) (53.342978102308244+7.1138401053669424j) (55.28095546309009+7.489152707884947j) (57.25303134967228+7.89292319231091j) (59.26188359333662+8.330603724177124j) (61.31021596382123+8.809079259035322j) (63.40057528723494+9.337114975851247j) (65.53501693156949+9.925948719339084j) (67.71451120915663+10.590064252985094j) (69.93790936113858+11.34817040046081j) (72.20016602673773+12.224365228400536j) (74.4893220414483+13.249331514707068j) (76.7814706461079+14.461072910162859j) (79.0326091236966+15.903904212190673j) (81.16624114741958+17.622635798540216j) (83.05717025320952+19.64531794110845j) (84.51945088176197+21.942630587920778j) (85.32915706926774+24.354003304663898j) (85.34373272762697+26.518009433464172j) (84.71119654334957+27.95686335060785j)
(1.5634807307221699+0.17750329535483553j) (3.1274628585303708+0.3551835564452228j) (4.6924493340790425+0.5332187362497224j) (6.258946231113193+0.7117887784555246j) (7.827464348218227+0.8910766538901067j) (9.39852085971499+1.0712694477319769j) (10.97264103361071+1.2525595169783694j) (12.550360035871275+1.435145739996183j) (14.13222484204797+1.6192348831242098j) (15.718796279497548+1.8050431133977851j) (17.310651226148913+1.9927976917384238j) (18.908384995041914+2.182738887684191j) (20.51261393777797+2.3751221652958288j) (22.123978304639746+2.5702207007642377j) (23.743145404560355+2.7683283061048582j) (25.37081311439407+2.96976285102855j) (27.00771379414797+3.1748702977529j) (28.65461867293418+3.3840294926969503j) (30.31234277935797+3.5976578967204245j) (31.98175049956543+3.8162184845658214j) (33.663761855748035+4.040228108161836j) (35.359359606497435+4.270267702491288j) (37.06959727627432+4.506994823739456j) (38.79560822126568+4.75115915688675j) (40.53861582790844+5.003621826927009j) (42.2999449095592+5.265379612590049j) (44.081034301788726+5.537595519063382j) (45.88345053352504+5.821637651810215j) (47.70890222999061+6.119128995901008j) (49.55925451803096+6.432011611813816j) (51.43654204478783+6.762630001836262j) (53.342978102308315+7.113840105367022j) (55.28095546309034+7.489152707885158j) (57.25303134967257+7.892923192310837j) (59.261883593336144+8.330603724177072j) (61.310215963821236+8.809079259035224j) (63.40057528723544+9.337114975850897j) (65.53501693156899+9.925948719339367j) (67.71451120915701+10.590064252985313j) (69.93790936113831+11.34817040046119j) (72.20016602673768+12.224365228401071j) (74.48932204144789+13.249331514706485j) (76.78147064610799+14.461072910162976j) (79.03260912369713+15.903904212190332j) (81.16624114741947+17.62263579854081j) (83.05717025320976+19.645317941108715j) (84.51945088176247+21.94263058792047j) (85.32915706926823+24.354003304664044j) (85.34373272762691+26.518009433464666j) (84.71119654334956+27.956863350607662j)
(1.563480730722166+0.1775032953548377j) (3.1274628585303827+0.35518355644521066j) (4.692449334079048+0.5332187362497192j) (6.258946231113198+0.7117887784555014j) (7.827464348218227+0.8910766538900919j) (9.39852085971499+1.071269447731979j) (10.972641033610707+1.252559516978327j) (12.550360035871227+1.4351457399961993j) (14.132224842047982+1.6192348831242491j) (15.718796279497553+1.8050431133978087j) (17.31065122614889+1.9927976917384156j) (18.90838499504187+2.1827388876842058j) (20.51261393777797+2.3751221652958368j) (22.12397830463984+2.5702207007641933j) (23.74314540456035+2.7683283061048662j) (25.370813114393975+2.969762851028583j) (27.007713794147957+3.174870297752896j) (28.65461867293422+3.3840294926969317j) (30.312342779357902+3.597657896720457j) (31.981750499565546+3.816218484565826j) (33.663761855747794+4.040228108161786j) (35.35935960649746+4.270267702491357j) (37.06959727627426+4.5069948237393564j) (38.795608221265546+4.751159156886604j) (40.538615827908394+5.003621826926978j) (42.29994490955888+5.265379612589916j) (44.08103430178864+5.537595519063446j) (45.883450533525206+5.8216376518102715j) (47.70890222999084+6.1191289959012j) (49.55925451803086+6.432011611813856j) (51.43654204478785+6.762630001836339j) (53.34297810230876+7.113840105367161j) (55.28095546309049+7.489152707885215j) (57.25303134967256+7.892923192310843j) (59.26188359333665+8.33060372417701j) (61.3102159638208+8.809079259034933j) (63.40057528723515+9.337114975851168j) (65.53501693156912+9.925948719339477j) (67.71451120915748+10.590064252985886j) (69.93790936113805+11.348170400460944j) (72.2001660267377+12.22436522840107j) (74.48932204144823+13.249331514706583j) (76.78147064610818+14.46107291016338j) (79.03260912369716+15.903904212190524j) (81.16624114741924+17.622635798540163j) (83.05717025320945+19.645317941108612j) (84.51945088176231+21.9426305879202j) (85.3291570692677+24.354003304664115j) (85.34373272762686+26.518009433464172j) (84.71119654334954+27.956863350607666j)
(1.5634807307221685+0.17750329535483667j) (3.1274628585303685+0.3551835564452206j) (4.6924493340790505+0.533218736249725j) (6.258946231113206+0.7117887784555202j) (7.827464348218239+0.891076653890094j) (9.398520859715003+1.071269447731979j) (10.972641033610712+1.2525595169783474j) (12.550360035871263+1.4351457399961902j) (14.132224842047961+1.6192348831242578j) (15.718796279497548+1.805043113397837j) (17.310651226148927+1.9927976917384198j) (18.908384995041878+2.182738887684192j) (20.512613937778028+2.3751221652957715j) (22.123978304639817+2.57022070076418j) (23.743145404560288+2.7683283061048582j) (25.370813114394096+2.9697628510286282j) (27.007713794147968+3.1748702977529173j) (28.654618672934248+3.3840294926969947j) (30.312342779357994+3.5976578967204835j) (31.981750499565408+3.8162184845658342j) (33.663761855747936+4.0402281081617595j) (35.35935960649749+4.27026770249132j) (37.06959727627424+4.506994823739388j) (38.79560822126563+4.75115915688677j) (40.53861582790835+5.003621826927119j) (42.29994490955901+5.265379612589909j) (44.08103430178878+5.537595519063448j) (45.88345053352514+5.8216376518103585j) (47.7089022299906+6.11912899590132j) (49.559254518030805+6.432011611813793j) (51.4365420447878+6.762630001836215j) (53.34297810230832+7.113840105367357j) (55.280955463090365+7.489152707885082j) (57.2530313496725+7.892923192310545j) (59.26188359333593+8.330603724177193j) (61.310215963821264+8.809079259035402j) (63.400575287235206+9.337114975851177j) (65.53501693156966+9.925948719339083j) (67.71451120915692+10.590064252985576j) (69.93790936113837+11.348170400460738j) (72.20016602673758+12.224365228401364j) (74.48932204144779+13.249331514705803j) (76.78147064610826+14.461072910163251j) (79.03260912369704+15.903904212190682j) (81.16624114741975+17.62263579853984j) (83.05717025320929+19.645317941108626j) (84.51945088176232+21.942630587919975j) (85.32915706926768+24.354003304663774j) (85.34373272762669+26.518009433464197j) (84.71119654334942+27.95686335060783j)
(1.5634807307221683+0.17750329535483603j) (3.1274628585303783+0.35518355644521193j) (4.692449334079052+0.5332187362497294j) (6.258946231113197+0.7117887784555287j) (7.827464348218228+0.8910766538901018j) (9.39852085971499+1.071269447731968j) (10.97264103361072+1.2525595169783665j) (12.550360035871247+1.4351457399961802j) (14.132224842047979+1.619234883124251j) (15.718796279497525+1.8050431133978333j) (17.31065122614885+1.9927976917384256j) (18.908384995041907+2.1827388876841676j) (20.512613937777967+2.375122165295839j) (22.123978304639774+2.570220700764239j) (23.74314540456036+2.768328306104833j) (25.370813114394043+2.969762851028589j) (27.007713794148014+3.1748702977528955j) (28.654618672934266+3.3840294926969783j) (30.312342779357955+3.5976578967204653j) (31.981750499565553+3.816218484565861j) (33.66376185574797+4.040228108161795j) (35.359359606497385+4.2702677024913696j) (37.06959727627426+4.506994823739341j) (38.79560822126553+4.751159156886801j) (40.53861582790827+5.003621826927j) (42.29994490955897+5.265379612589839j) (44.081034301788684+5.537595519063446j) (45.883450533524794+5.821637651810456j) (47.708902229990564+6.119128995901266j) (49.55925451803105+6.432011611813871j) (51.436542044787835+6.76263000183612j) (53.342978102308805+7.113840105367216j) (55.280955463090024+7.489152707885113j) (57.25303134967254+7.892923192310732j) (59.261883593336236+8.33060372417757j) (61.31021596382078+8.809079259035233j) (63.400575287234645+9.33711497585084j) (65.53501693156865+9.925948719339237j) (67.71451120915702+10.590064252985432j) (69.93790936113817+11.348170400461273j) (72.2001660267381+12.224365228400936j) (74.48932204144747+13.249331514706318j) (76.78147064610833+14.461072910163589j) (79.03260912369699+15.903904212190902j) (81.16624114741961+17.62263579853996j) (83.05717025320908+19.64531794110869j) (84.51945088176184+21.942630587920757j) (85.32915706926777+24.35400330466414j) (85.34373272762707+26.518009433464467j) (84.71119654334926+27.95686335060781j)
(1.563480730722171+0.1775032953548356j) (3.127462858530379+0.35518355644522126j) (4.692449334079046+0.5332187362497206j) (6.258946231113202+0.7117887784555299j) (7.827464348218233+0.8910766538900959j) (9.398520859714989+1.0712694477319578j) (10.972641033610708+1.2525595169783257j) (12.550360035871284+1.43514573999618j) (14.132224842047913+1.6192348831242755j) (15.718796279497514+1.805043113397842j) (17.31065122614898+1.9927976917384238j) (18.908384995041896+2.1827388876841627j) (20.51261393777795+2.3751221652958456j) (22.123978304639785+2.5702207007641995j) (23.743145404560355+2.768328306104859j) (25.370813114394057+2.9697628510286176j) (27.007713794147982+3.1748702977529795j) (28.654618672934234+3.384029492696925j) (30.31234277935793+3.5976578967204316j) (31.98175049956547+3.8162184845658764j) (33.663761855747886+4.040228108161829j) (35.35935960649745+4.270267702491329j) (37.06959727627443+4.506994823739427j) (38.795608221265596+4.751159156886678j) (40.53861582790838+5.003621826926959j) (42.29994490955909+5.265379612589908j) (44.081034301788854+5.537595519063529j) (45.883450533524986+5.821637651810237j) (47.70890222999068+6.119128995901264j) (49.55925451803121+6.432011611813769j) (51.436542044788176+6.762630001836181j) (53.342978102308315+7.113840105367047j) (55.28095546309002+7.489152707884973j) (57.25303134967257+7.892923192310832j) (59.26188359333588+8.330603724177346j) (61.3102159638211+8.809079259035245j) (63.40057528723536+9.337114975851032j) (65.53501693156939+9.925948719339566j) (67.71451120915718+10.590064252985602j) (69.93790936113805+11.348170400460655j) (72.2001660267378+12.224365228400567j) (74.48932204144764+13.249331514706686j) (76.78147064610806+14.461072910162589j) (79.03260912369696+15.903904212191346j) (81.1662411474201+17.622635798540166j) (83.05717025320918+19.645317941108893j) (84.51945088176248+21.942630587920036j) (85.32915706926822+24.354003304663845j) (85.34373272762696+26.51800943346414j) (84.71119654334973+27.95686335060731j)
(1.5634807307221699+0.177503295354838j) (3.1274628585303694+0.35518355644522603j) (4.69244933407905+0.5332187362497198j) (6.258946231113193+0.7117887784555225j) (7.8274643482182125+0.8910766538901054j) (9.398520859715006+1.071269447731955j) (10.972641033610739+1.2525595169783568j) (12.550360035871275+1.435145739996183j) (14.132224842047975+1.6192348831242798j) (15.718796279497527+1.8050431133978517j) (17.31065122614887+1.9927976917384267j) (18.90838499504191+2.1827388876841582j) (20.51261393777789+2.3751221652958443j) (22.123978304639788+2.5702207007641285j) (23.743145404560355+2.7683283061048725j) (25.370813114394128+2.9697628510285523j) (27.007713794147946+3.174870297752911j) (28.6546186729342+3.3840294926970143j) (30.312342779358065+3.597657896720368j) (31.981750499565486+3.816218484565854j) (33.66376185574796+4.040228108161643j) (35.35935960649745+4.270267702491336j) (37.06959727627419+4.506994823739444j) (38.79560822126561+4.751159156886695j) (40.53861582790839+5.003621826926965j) (42.299944909559045+5.2653796125899435j) (44.08103430178878+5.537595519063359j) (45.88345053352467+5.821637651810225j) (47.70890222999062+6.119128995901333j) (49.55925451803106+6.432011611813964j) (51.43654204478786+6.762630001836061j) (53.34297810230872+7.113840105367225j) (55.28095546309027+7.489152707884989j) (57.25303134967236+7.892923192310891j) (59.26188359333622+8.330603724177298j) (61.310215963820816+8.809079259034977j) (63.40057528723523+9.337114975850882j) (65.53501693156913+9.92594871933932j) (67.71451120915718+10.590064252985773j) (69.93790936113807+11.348170400460699j) (72.20016602673778+12.224365228401053j) (74.48932204144788+13.249331514707057j) (76.78147064610847+14.4610729101626j) (79.03260912369704+15.90390421219022j) (81.16624114741967+17.622635798540216j) (83.05717025320905+19.64531794110873j) (84.51945088176237+21.94263058792054j) (85.32915706926761+24.35400330466407j) (85.34373272762721+26.518009433464155j) (84.7111965433501+27.95686335060776j)
(1.5634807307221676+0.17750329535483583j) (3.1274628585303814+0.3551835564452205j) (4.692449334079041+0.5332187362497193j) (6.258946231113192+0.71178877845552j) (7.827464348218214+0.8910766538901028j) (9.398520859714976+1.071269447731955j) (10.97264103361072+1.2525595169783617j) (12.550360035871227+1.4351457399961993j) (14.132224842047956+1.6192348831242775j) (15.71879627949758+1.8050431133978146j) (17.310651226148874+1.9927976917384502j) (18.908384995041885+2.182738887684144j) (20.51261393777795+2.3751221652958656j) (22.12397830463978+2.570220700764204j) (23.743145404560323+2.7683283061048556j) (25.370813114394085+2.969762851028579j) (27.007713794147882+3.174870297752934j) (28.65461867293428+3.384029492697038j) (30.312342779357873+3.597657896720382j) (31.98175049956548+3.816218484565826j) (33.663761855747886+4.040228108161843j) (35.35935960649757+4.270267702491364j) (37.06959727627416+4.506994823739445j) (38.795608221265596+4.7511591568867075j) (40.5386158279084+5.003621826926971j) (42.299944909559166+5.265379612589966j) (44.081034301788755+5.537595519063308j) (45.883450533524794+5.821637651810369j) (47.708902229990684+6.119128995901217j) (49.55925451803099+6.432011611813903j) (51.43654204478783+6.76263000183624j) (53.34297810230863+7.113840105367256j) (55.28095546309034+7.489152707885029j) (57.25303134967226+7.892923192310841j) (59.26188359333611+8.330603724177685j) (61.31021596382092+8.809079259035409j) (63.40057528723528+9.337114975851103j) (65.53501693156896+9.925948719339557j) (67.71451120915725+10.590064252985654j) (69.93790936113847+11.348170400460928j) (72.2001660267379+12.224365228401274j) (74.48932204144774+13.249331514706746j) (76.78147064610826+14.461072910163265j) (79.03260912369677+15.903904212190474j) (81.16624114741968+17.622635798540312j) (83.05717025320916+19.645317941108544j) (84.5194508817618+21.942630587920362j) (85.32915706926798+24.354003304664126j) (85.34373272762697+26.518009433464172j) (84.71119654334969+27.956863350607822j)
(1.5634807307221659+0.1775032953548396j) (3.127462858530382+0.35518355644522137j) (4.692449334079043+0.5332187362497208j) (6.258946231113192+0.7117887784555198j) (7.827464348218225+0.8910766538901072j) (9.39852085971498+1.0712694477319886j) (10.972641033610701+1.2525595169783592j) (12.550360035871263+1.4351457399961902j) (14.132224842047952+1.6192348831242722j) (15.718796279497619+1.8050431133978264j) (17.31065122614893+1.9927976917384016j) (18.908384995041878+2.182738887684142j) (20.51261393777803+2.3751221652958696j) (22.123978304639813+2.570220700764212j) (23.743145404560302+2.768328306104805j) (25.370813114394092+2.969762851028619j) (27.00771379414794+3.1748702977528858j) (28.654618672934237+3.384029492696986j) (30.31234277935797+3.5976578967204245j) (31.98175049956549+3.816218484565851j) (33.66376185574787+4.040228108161751j) (35.359359606497485+4.2702677024913225j) (37.06959727627418+4.506994823739474j) (38.79560822126553+4.751159156886703j) (40.53861582790828+5.003621826926984j) (42.29994490955922+5.265379612589901j) (44.081034301788655+5.537595519063356j) (45.883450533524936+5.8216376518102235j) (47.70890222999071+6.119128995901206j) (49.55925451803096+6.432011611813877j) (51.43654204478803+6.762630001836198j) (53.34297810230846+7.113840105367136j) (55.280955463090436+7.48915270788497j) (57.25303134967242+7.892923192311143j) (59.261883593336464+8.330603724177218j) (61.310215963820674+8.80907925903522j) (63.40057528723505+9.337114975850845j) (65.53501693156915+9.925948719339347j) (67.71451120915702+10.590064252985345j) (69.93790936113818+11.348170400460647j) (72.2001660267379+12.224365228401384j) (74.48932204144799+13.249331514706412j) (76.78147064610786+14.46107291016241j) (79.03260912369731+15.903904212190646j) (81.16624114741965+17.6226357985404j) (83.05717025320952+19.64531794110879j) (84.5194508817621+21.942630587920764j) (85.3291570692677+24.354003304663845j) (85.34373272762691+26.518009433464666j) (84.71119654334947+27.95686335060779j)
(1.5634807307221708+0.1775032953548369j) (3.1274628585303845+0.3551835564452214j) (4.69244933407904+0.5332187362497257j) (6.258946231113205+0.7117887784555151j) (7.827464348218217+0.8910766538901074j) (9.398520859715+1.0712694477319782j) (10.972641033610714+1.2525595169783388j) (12.550360035871247+1.4351457399961802j) (14.132224842047993+1.6192348831242338j) (15.718796279497585+1.8050431133978155j) (17.31065122614894+1.9927976917384316j) (18.90838499504191+2.1827388876841476j) (20.512613937778013+2.375122165295779j) (22.123978304639746+2.5702207007642377j) (23.74314540456034+2.7683283061048733j) (25.37081311439401+2.9697628510286225j) (27.00771379414803+3.174870297752875j) (28.654618672934188+3.3840294926970587j) (30.312342779357902+3.597657896720457j) (31.98175049956549+3.8162184845659173j) (33.66376185574799+4.040228108161769j) (35.3593596064974+4.270267702491324j) (37.06959727627426+4.506994823739415j) (38.79560822126554+4.751159156886713j) (40.538615827908465+5.003621826927042j) (42.299944909559215+5.265379612589951j) (44.08103430178891+5.537595519063356j) (45.88345053352495+5.821637651810274j) (47.70890222999079+6.119128995901225j) (49.55925451803128+6.432011611813803j) (51.43654204478791+6.762630001836124j) (53.342978102308265+7.113840105367226j) (55.280955463090194+7.489152707885292j) (57.25303134967228+7.89292319231091j) (59.261883593336414+8.330603724177122j) (61.31021596382117+8.809079259035155j) (63.40057528723484+9.337114975850985j) (65.53501693156934+9.925948719339317j) (67.71451120915641+10.590064252985385j) (69.93790936113825+11.348170400460619j) (72.20016602673783+12.224365228400984j) (74.48932204144774+13.24933151470622j) (76.7814706461075+14.461072910163786j) (79.03260912369728+15.903904212190675j) (81.16624114741971+17.622635798540458j) (83.05717025320926+19.645317941108967j) (84.51945088176225+21.942630587920235j) (85.32915706926805+24.354003304663873j) (85.34373272762686+26.518009433464172j) (84.7111965433497+27.95686335060765j)
