200 400 600 800 1000 1200 1400 1600 1800 2000 2200 2400 2600 2800 3000 3200 3400 3600 3800 4000 4200 4400 4600 4800 5000 5200 5400 5600 5800 6000 6200 6400 6600 6800 7000 7200 7400 7600 7800 8000 8200 8400 8600 8800 9000 9200 9400 9600 9800 10000
(1.0877393222177922-0.12348496173979778j) (2.175651611711977-0.24703096064850436j) (3.2639102177914827-0.3706992766121032j) (4.352689257335807-0.4945516785116864j) (5.442164007401287-0.6186506777187946j) (6.53251130857677-0.7430597926566885j) (7.623909982947854-0.8678438285764878j) (8.716541270774863-0.9930691771126228j) (9.810589290301895-1.118804140735425j) (10.906241525510866-1.24511928792586j) (12.00368934710628-1.3720878457935155j) (13.103128572590668-1.499786137978438j) (14.204760071965794-1.6282940770739252j) (15.308790426385732-1.7576957225360923j) (16.415432648009308-1.888079917201307j) (17.524906970367756-2.0195410181999525j) (18.63744171977471-2.1521797413899j) (19.75327427969819-2.2861041425855393j) (20.872652161559852-2.421430764069337j) (21.99583419714802-2.558285981424174j) (23.12309186967652-2.696807593996064j) (24.254710802475724-2.83714671277718j) (25.390992426207507-2.979470012868423j) (26.532255847239032-3.123962434757145j) (27.67883994103476-3.2708304406198994j) (28.831105694679415-3.4203059602341783j) (29.98943882109956-3.5726511979084066j) (31.154252662979793-3.7281645198584474j) (32.32599139471695-3.88718770437592j) (33.50513351287091-4.050114919899683j) (34.692195574393274-4.217403905473328j) (35.88773608944784-4.3895899730052195j) (37.092359389225294-4.567303643386478j) (38.30671914844638-4.751292984745488j) (39.53152101497406-4.942452061635064j) (40.767523432826465-5.1418573545669295j) (42.01553515581974-5.3508146001027255j) (43.276407000683925-5.570919262616881j) (44.55101385955294-5.8041347972065465j) (45.84022052384601-6.052893972534104j) (47.14482088778825-6.320229651477105j) (48.46543368644546-6.6099421636755045j) (49.80232767827257-6.926809729178996j) (51.155133095201954-7.276843989806876j) (52.52237178211055-7.667579578222209j) (53.90070395733482-8.108354546989796j) (55.28374804564754-8.610467638892587j) (56.66030150073308-9.186954699363914j) (58.011840551645754-9.851463853203894j) (59.309471091925225-10.615307679490458j)
(1.0951053759242293-0.12432122202710358j) (2.190385728724383-0.24870419042086017j) (3.2860164223810533-0.3732108974843313j) (4.382173598611686-0.4979038309767497j) (5.479034574614746-0.6228462308943902j) (6.576778251628141-0.748102357382349j) (7.6755855381824425-0.8737377739459139j) (8.775639792171695-0.9998196505427454j) (9.87712728617852-1.1264170916887506j) (10.980237700883297-1.2536014954112606j) (12.085164651853672-1.3814469497745097j) (13.192106255588138-1.5100306748112795j) (14.301265741349251-1.6394335190790579j) (15.412852116115124-1.7697405217686604j) (16.527080890888985-1.9010415534258354j) (17.64417487766604-2.0334320509782358j) (18.76436506756142-2.1670138660446665j) (19.88789160198202-2.301896249600041j) (21.01500485026035-2.438197001182654j) (22.145966608879935-2.5760438172649005j) (23.281051439258313-2.7155758815121547j) (24.420548163001374-2.856945749909072j) (25.564761535473824-3.000321596779935j) (26.71401412028528-3.1458899043817103j) (27.86864838863327-3.293858700123806j) (29.0290290677988-3.4444614730158682j) (30.195545761883352-3.597961936634127j) (31.36861586374666-3.7546598523377006j) (32.54868776829859-3.9148981871797934j) (33.736244380812586-4.079071960685149j) (34.931806885055565-4.2476392397763805j) (36.135938687410984-4.4211348801843675j) (37.34924937303946-4.600187797114693j) (38.572398379886614-4.785542792920504j) (39.806097886190805-4.978088294677001j) (41.05111406940057-5.178891784631658j) (42.308265352335155-5.389245270701612j) (43.57841538193734-5.610723872761253j) (44.862457086552205-5.845261514265213j) (46.16128190471686-6.095248793323773j) (47.475724650397446-6.363659252775861j) (48.80646864834748-6.654211137583895j) (50.15388646168742-6.971571471594059j) (51.517776880989466-7.3216059574092265j) (52.896936462318635-7.711667577644993j) (54.2884717026059-8.150890118926615j) (55.68671732783526-8.650393121822892j) (57.08159148904195-9.223181780617754j) (58.45624076114332-9.883295089442267j) (59.7840414719812-10.643385660913884j)
(1.1023849439335969-0.12514766125866872j) (2.2049467898608195-0.2503577482605162j) (3.307862831636929-0.37569293570407636j) (4.411311150385751-0.5012163998001717j) (5.515471017054353-0.6269920781253513j) (6.620523305834674-0.7530849406586907j) (7.726650922348106-0.879561276184476j) (8.834039250730818-1.00648899865538j) (9.942876624070475-1.1339379786550583j) (11.053354823029872-1.2619804057987485j) (12.16566960796671-1.3906911887898028j) (13.280021290419858-1.5201484009519852j) (14.396615350498822-1.6504337804244171j) (15.515663107493149-1.7816332958983967j) (16.63738245192861-1.9138377908779707j) (17.761998648334398-2.0471437220424002j) (18.889745219198165-2.181654010524321j) (20.020864921931828-2.317479028938719j) (21.15561083221105-2.454737752026692j) (22.294247548730638-2.5935591050768845j) (23.437052536265124-2.7340835522226503j) (24.584317625848943-2.8764649767261443j) (25.736350692828847-3.020872918091919j) (26.893477535353764-3.167495247055215j) (28.05604397723016-3.3165413802573362j) (29.224418219628753-3.4682461631464157j) (30.39899346513482-3.6228745841666616j) (31.580190833994806-3.7807275281615693j) (32.76846258439735-3.942148835437077j) (33.96429563344393-4.107534009617236j) (35.16821534883285-4.277341018320542j) (36.38078953626405-4.452103763898899j) (37.60263247347918-4.632448977859785j) (38.834408721407705-4.819117526443845j) (40.076836248964014-5.012991424868563j) (41.33068809690972-5.215128267535938j) (42.59679130812079-5.426805319285861j) (43.876021053787134-5.649576208770738j) (45.16928660604535-5.885344042730297j) (46.47750375399366-6.136455814680765j) (47.80154496103182-6.405824129815306j) (49.142153268951326-6.697083235886004j) (50.499797508513645-7.014786434448631j) (51.874433066130045-7.364649517946043j) (53.26511200936076-7.753836376329578j) (54.66935652694287-8.191260935042214j) (56.0821705476259-8.687829526348942j) (57.494526038970136-9.256443184347876j) (58.89116167962587-9.911379371630348j) (60.247680419700586-10.666337842399688j)
(1.109576755910486-0.12596413516679394j) (2.219332252902187-0.25199134508534776j) (3.3294456283514795-0.37814495627619926j) (4.440096815784057-0.504488802412738j) (5.5514669519045565-0.6310874870293264j) (6.663738794532736-0.7580066574519425j) (7.777097155354455-0.8853132941435456j) (8.891729351635268-1.0130760200656825j) (10.007825681352237-1.1413654351977944j) (11.125579926588442-1.2702544820471668j) (12.245189890494457-1.3998188488556718j) (13.366857973687104-1.5301374182983554j) (14.490791796609173-1.6612927708187348j) (15.617204875150426-1.7933717534186862j) (16.74631735772676-1.9264661267900443j) (17.87835683304936-2.060673306236935j) (19.01355921900459-2.196097215013675j) (20.152169744406912-2.3328492726558654j) (21.29444403690483-2.4710495458100095j) (22.440649331990937-2.6108280952381264j) (23.591065819892354-2.7523265604187954j) (24.745988149036055-2.8957000329517704j) (25.905727106737494-3.041119282354477j) (27.070611499574046-3.188773413605832j) (28.240990257358245-3.338873055939728j) (29.417234785300423-3.4916542082673216j) (30.599741588211703-3.6473828999915034j) (31.78893518739346-3.806360869238625j) (32.98527134359003-3.968932516877003j) (34.189240585483105-4.135493468348006j) (35.40137201863347-4.306501172076875j) (36.62223734824774-4.482488090664273j) (37.852454980700905-4.664078209513567j) (39.09269395761464-4.8520078104679945j) (40.34367729755124-5.047151753228063j) (41.60618403431498-5.2505568971355565j) (42.88104878377027-5.463484807611474j) (44.16915694105815-5.687466554889833j) (45.471432442748664-5.924373253215342j) (46.78881315947279-6.17650700953138j) (48.12220598944069-6.446718090396217j) (49.47240892801195-6.738555154660269j) (50.839979743527245-7.0564557576625j) (52.225018830311086-7.405982651524697j) (53.62681519940414-7.794104697895571j) (55.043277072809126-8.229503218206691j) (56.470031430566415-8.72284288491783j) (57.899036717285775-9.286857801680648j) (59.31653889798154-9.935931119087625j) (60.70029867479647-10.684547937590402j)
(1.1166795812403287-0.12677050399732082j) (2.2335396551846856-0.25360470088052545j) (3.350761114934854-0.38056653790726225j) (4.468525657957062-0.5077204747039099j) (5.587016197242903-0.6351317486052904j) (6.706417283405034-0.7628666512433636j) (7.826915541621463-0.8909928205818822j) (8.948700127582317-1.0195795529999565j) (10.071963206896728-1.1486981405617547j) (11.196900462801892-1.278422239294589j) (12.323711637475235-1.4088282751607952j) (13.452601112805741-1.5399958954843187j) (14.583778537132318-1.672008474924339j) (15.717459505221163-1.8049536867416387j) (16.853866299644874-1.938924152133842j) (17.993228702743348-2.0740181829416735j) (19.13578488952623-2.210340636144246j) (20.28178241320313-2.348003902436829j) (21.43147929651988-2.487129056014157j) (22.585145243746226-2.6278471987069847j) (23.7430629899539-2.770301039192486j) (24.90552980614516-2.9146467575214103j) (26.072859180729353-3.061056217257278j) (27.24538269969624-3.2097196028261754j) (28.423452149328604-3.360848579208816j) (29.60744186610636-3.514680096124781j) (30.797751357940967-3.671480991095959j) (31.99480821808634-3.831553587451625j) (33.199071346526516-3.995242537500274j) (34.411034480917024-4.16294323177518j) (35.63123001658585-4.335112187857806j) (36.86023305684309-4.512279954089506j) (38.09866557173702-4.69506722407521j) (39.34720044103094-4.884205070162672j) (40.606564992744914-5.080560484680078j) (41.87754338589501-5.285168787980289j) (43.16097676734231-5.499274948343203j) (44.45775946556293-5.724386489689746j) (45.76882842034852-5.962341465715833j) (47.095141348871564-6.215395962830066j) (48.43763643364535-6.486336716071496j) (49.797161980344335-6.778625507509047j) (51.17435758697103-7.096582590890228j) (52.56945746637854-7.445615321530544j) (53.98196968314254-7.832492968576046j) (55.410159877323295-8.265654085131548j) (56.850233200084176-8.755498249726458j) (58.29506770492547-9.314539637238378j) (59.73232778008732-9.957152537219267j) (61.141844115372294-10.698375987568488j)
(1.1236922275704444-0.12756663234405544j) (2.2475666106819436-0.25519754436720365j) (3.3718057090385214-0.3829572725088112j) (4.496592894244564-0.5109108703595306j) (5.622112764747668-0.6391241764058957j) (6.748551571731074-0.7676640930365899j) (7.87609765987252-0.8965988810092208j) (9.004941927122783-1.0259984739749517j) (10.135278307959737-1.1559348181892712j) (11.26730428495219-1.2864822432130651j) (12.401221433922546-1.4177178702610214j) (13.537236008547211-1.549722065915404j) (14.675559570875988-1.6825789502359902j) (15.816409675008678-1.81637696992362j) (16.960010612041966-1.9512095491945678j) (18.10659422541458-2.087175833498536j) (19.256400806927708-2.224381544275683j) (20.409680085041398-2.362939966739383j) (21.566692318511134-2.502973097394043j) (22.727709510079947-2.6446129838857906j) (23.893016756715355-2.7880032971589617j) (25.06291375478541-2.933301185162374j) (26.237716480506435-3.080679469059629j) (27.4177590678488-3.230329257734706j) (28.603395907649073-3.38246307528987j) (29.7950039925777-3.537318620408458j) (30.992985532341255-3.6951633075221824j) (32.197770861057656-3.856299779839426j) (33.40982165291151-4.021072636280234j) (34.6296344505572-4.18987668209773j) (35.85774449010221-4.363167101517355j) (37.09472977125783-4.541472066932594j) (38.34121526326508-4.725408452179828j) (39.597877042988955-4.915701519212326j) (40.865446010616004-5.1132097138741255j) (42.14471058748167-5.318956057614283j) (43.43651741757938-5.534168082777271j) (44.74176848556973-5.760328857913142j) (46.061412096108526-5.999242413976653j) (47.39642361794047-6.253117826621452j) (48.747769438983624-6.5246773059056675j) (50.1163436616866-6.817294756258452j) (51.50286084029551-7.135172010557079j) (52.9076782334245-7.483559380729509j) (54.330505781357466-7.869023223069645j) (55.76993905577986-8.299751479571032j) (57.222718019388914-8.785859709837354j) (58.68257467775851-9.339597991553731j) (60.13850101420826-9.975233956572549j) (61.572296324673175-10.708158214187964j)
(1.130613539402039-0.12835238898889817j) (2.261410807189137-0.2567696126829343j) (3.3925759393310364-0.3853167647178272j) (4.524293890543402-0.514059460222654j) (5.656750852656644-0.6430641057382459j) (6.790134683937364-0.772398180398335j) (7.924635353276655-0.9021305325665935j) (9.06044540339414-1.0323316965188856j) (10.197760437506089-1.163074234282323j) (11.336779634278214-1.2944331084115934j) (12.477706296335512-1.4264860923238771j) (13.620748438143206-1.5593142258567527j) (14.766119419706511-1.693002325012313j) (15.91403863328384-1.8276395564409968j) (17.06473225117417-1.9633200891921445j) (18.218434043631298-2.100143838678907j) (19.37538627710368-2.2382173208110467j) (20.535840704288688-2.377654637953375j) (21.700059658944795-2.5185786229850913j) (22.868317270025692-2.661122173470963j) (24.04090081145978-2.8054298151445773j) (25.218112205781743-2.9516595429077515j) (26.400269701750986-3.0999849989154282j) (27.587709747961625-3.250598061687964j) (28.780789086047754-3.4037119384614587j) (29.979887088099147-3.559564876320669j) (31.185408362809923-3.718424637568405j) (32.39778565285106-3.88059392333677j) (33.61748304070221-4.046416979302336j) (34.84499946965909-4.216287682191732j) (36.08087256781751-4.390659490317804j) (37.32568273056179-4.570057752149384j) (38.58005736377682-4.7550950124230855j) (39.844675103589275-4.946490146891913j) (41.12026968995771-5.145092409336417j) (42.407632950978865-5.3519118069546545j) (43.70761600492877-5.568157656385755j) (45.02112723249718-5.795287739866485j) (46.34912469210627-6.035071207178617j) (47.69259925452657-6.28966927221708j) (49.052542512453186-6.561738817258425j) (50.42988998933965-6.854565138744372j) (51.82542456658146-7.1722309342190025j) (53.23961620555081-7.519828475115925j) (54.672360280033324-7.903719008791061j) (56.122555995983696-8.331834105118519j) (57.587436474235695-8.813990412422736j) (59.06152380411448-9.362137670340108j) (60.53504645600698-9.990354301229505j) (61.99166177657533-10.714207391421391j)
(1.1374423967304488-0.12912764674749808j) (2.2750700036029436-0.25832065107286445j) (3.413068441417924-0.38764463143336775j) (4.5516241558663495-0.5171657316749797j) (5.690924838964757-0.646950892890773j) (6.831159861432407-0.7770681365302131j) (7.97252071991985-0.9075868629429371j) (9.115201503227787-1.0385781699319976j) (10.259399381950841-1.1701151964065841j) (11.40531512635065-1.3022734968841896j) (12.553153657706691-1.4351314534197743j) (13.703124638925186-1.568770732566858j) (14.85544311081695-1.7032767962527624j) (16.01033018118571-1.8387394770096541j) (17.168013774723-1.9752536299429944j) (18.328729452687103-2.1129198761871173j) (19.49272131246055-2.251845455538395j) (20.660242978363343-2.3921452095810642j) (21.831558696524244-2.5339427211137524j) (23.00694454820969-2.6773716412863995j) (24.1866897977462-2.8225772428333715j) (25.371098393035062-2.9697182465406167j) (26.560490638576663-3.1189689790920756j) (27.75520506279079-3.270521934343851j) (28.955600503057713-3.4245908277163837j) (30.162058433011957-3.5814142558763145j) (31.374985556705965-3.741260102646492j) (32.59481669257686-3.904430869076941j) (33.8220179654804-4.071270153372817j) (35.057090315544244-4.242170568317358j) (36.30057331535349-4.417583464488212j) (37.553049257423005-4.598030932975289j) (38.81514742508149-4.784120699538423j) (40.087548380700014-4.976564703794255j) (41.37098797843421-5.176202396059214j) (42.66626060717607-5.384030098873808j) (43.97422085037896-5.601238192317897j) (45.29578224492706-5.829258418551245j) (46.63191102319438-6.069824289160441j) (47.98361145875162-6.325048439774048j) (49.35189743255442-6.597521803922994j) (50.73774165781273-6.890440594021552j) (52.141988965843964-7.207768032596158j) (53.565212116434054-7.554437945801818j) (55.00747622475885-7.936605288561397j) (56.46795906188032-8.361941356772624j) (57.94434709159065-8.839952584461253j) (59.431890845987596-9.382259207147222j) (60.9219652359718-10.00268164041035j) (62.39996961099777-10.716813591082216j)
(1.1441777137306157-0.1298922823200201j) (2.2885420272926247-0.2598504125910397j) (3.433279953896924-0.3899405013683562j) (4.578579337080866-0.5202291880391768j) (5.724629274844735-0.6507839143847329j) (6.871620554708348-0.7816732093691197j) (8.01974610358606-0.9129669893239252j) (9.169201456606173-1.0447368780833666j) (10.32018524929057-1.1770565521356509j) (11.472899737875933-1.3100021164997622j) (12.62755135299492-1.4436525178575421j) (13.784351292462828-1.578090002477498j) (14.943516159528965-1.7134006277199183j) (16.105268653678284-1.8496748374478764j) (17.26983832190837-1.987008113561089j) (18.43746237936352-2.125501718195351j) (19.608386609322245-2.2652635439978495j) (20.782866353776853-2.4064090934269005j) (21.9611676072611-2.549062612404837j) (23.143568228139767-2.6933584090968874j) (24.330359283298115-2.8394423953704067j) (25.521846543997608-2.987473896967063j) (26.718352152570006-3.137627789082867j) (27.9202164814988-3.290097027472846j) (29.127800208091532-3.4450956622209556j) (30.341486629148744-3.602862442938955j) (31.561684240281622-3.7636651518001605j) (32.788829603169724-3.9278058362715176j) (34.02339051992728-4.095627159093186j) (35.26586952519262-4.267520142187832j) (36.516807690863324-4.443933658014045j) (37.7767887114201-4.625386122081593j) (39.04644319313326-4.812479971480369j) (40.326452997996185-5.005919686276012j) (41.617555377420224-5.206534336605366j) (42.92054644687128-5.415305935093423j) (44.23628326218409-5.633405263015875j) (45.565683299993935-5.862237344711676j) (46.90971942179351-6.103499395398493j) (48.26940725944944-6.359254885529379j) (49.64578015483961-6.632028351916547j) (51.03984392972865-6.924926685349854j) (52.45249924552386-7.241793639615687j) (53.88441219990457-7.58740472927656j) (55.33580271424826-7.967708341854146j) (56.80610330513885-8.390113250777324j) (58.293415889681704-8.863807552275684j) (59.793660351552695-9.400059089324051j) (61.29927010339165-10.012373787423899j) (62.79726795721974-10.716245186282169j)
(1.1508184374855128-0.13064617614677282j) (2.301824771555998-0.2613586578116565j) (3.453207314541257-0.3922040146159098j) (4.605155213818123-0.5232493479994865j) (5.757858878280344-0.6545625662491703j) (6.9115104156953056-0.7862126707159315j) (8.066304084829666-0.9182700573725121j) (9.22243676645183-1.0508068382426898j) (10.380108457605145-1.1838971877322755j) (11.539522793904116-1.3176177195319019j) (12.700887605036497-1.4520479005605693j) (13.864415509173424-1.5872705094134563j) (15.030324552593662-1.7233721480013093j) (16.198838901540267-1.8604438165770436j) (17.370189594152954-1.9985815641929228j) (18.544615361262633-2.137887228909433j) (19.72236352592143-2.278469284868591j) (20.903690992773107-2.420443816800077j) (22.088865339745094-2.563935646785585j) (23.278166026089256-2.709079643399876j) (24.471885732484804-2.8560222499202803j) (25.67033185072224-3.004923276514082j) (26.873828142374677-3.155958011609918j) (28.082716587734627-3.3093197206214207j) (29.297359447973744-3.4652226165769373j) (30.518141564752025-3.623905407999074j) (31.745472921914708-3.7856355558980113j) (32.97979149283755-3.9507144056811914j) (34.221566393383185-4.119483403437569j) (35.471301352757806-4.29233166242356j) (36.72953850032874-4.4697052186831625j) (37.99686244189926-4.652118409855397j) (39.27390455817351-4.840167935472573j) (40.56134739202967-5.0345503197078205j) (41.859928885553565-5.236083710841053j) (43.17044606034218-5.445735231520578j) (44.49375747051527-5.664655460094097j) (45.830783342246555-5.894222099992291j) (47.18250165965883-6.13609550797441j) (48.54993742703715-6.3922895269766284j) (49.93414071337324-6.6652620132411515j) (51.33614652225314-6.958030521315673j) (52.75690548643795-7.274319660899642j) (54.197168026751946-7.6187472563908365j) (55.6572946928766-7.9970556648701026j) (57.1369501835617-8.41639035255348j) (58.634615955374336-8.885615757189727j) (60.14682492757421-9.415629979978393j) (61.66698397955354-10.019578918730653j) (63.18362075588248-10.712750019963906j)
(1.1573635467549122-0.13138921226839312j) (2.3149161931565776-0.26284515454918606j) (3.4728474566037097-0.39443482222897547j) (4.63134769354207-0.5262257450407172j) (5.790608527898046-0.6582862633178266j) (6.95082329035344-0.7906858153885662j) (8.112187472324138-0.923495240238719j) (9.274899198727235-1.0567870999436944j) (10.439159723904362-1.1906360268643952j) (11.605173955418797-1.3251191012250692j) (12.773151010869398-1.4603162654805937j) (13.943304813373354-1.5963107828518526j) (15.11585473196327-1.7331897486090175j) (16.291026273844363-1.8710446641567313j) (17.469051836263915-2.0099720857837986j) (18.650171526675624-2.150074362157756j) (19.834634060941024-2.2914604773737106j) (21.022697750523346-2.434247019721628j) (22.214631590974967-2.578559300482577j) (23.410716465539654-2.7245326521912165j) (24.611246479344985-2.872313942178591j) (25.816530441435223-3.022063345154179j) (27.02689351377227-3.1739564285217186j) (28.242679048172807-3.328186616627325j) (29.464250633874723-3.4849681158853625j) (30.69199437972987-3.644539402701249j) (31.9263214555952-3.807167401507901j) (33.16767091667233-3.9731525126919602j) (34.416512831442745-4.1428346918418555j) (35.6733517269834-4.316600835421716j) (36.93873035259581-4.494893797434732j) (38.213233740370775-4.678223451847189j) (39.49749350417716-4.867180333092545j) (40.79219225833868-5.062452540600025j) (42.09806794103871-5.264846794390152j) (43.415917675225536-5.4753147921539655j) (44.74660056012989-5.694986362637423j) (46.091038410090825-5.925211358388524j) (47.45021286675823-6.167612808767573j) (48.82515638302377-6.424154586245734j) (50.21693311837736-6.6972277379493645j) (51.626603489348675-6.989760675437708j) (53.055162504511465-7.305359481024641j) (54.503436338019405-7.648485350470532j) (55.971912742207586-8.024675869726984j) (57.46046728535533-8.440813702759614j) (58.96792704529817-8.905436766272087j) (60.49138458131384-9.429060930870099j) (62.025138694333535-10.024436192903428j) (63.55910502766322-10.706556666381731j)
(1.1638120187604266-0.13212127449480746j) (2.3278143099364903-0.2643096775871762j) (3.4921974052341476-0.39663258581311595j) (4.657152806769694-0.5291579269036552j) (5.82287325698704-0.6619544385465421j) (6.989553211488766-0.7950919604010467j) (8.157389294469436-0.9286417375965593j) (9.326580772828875-1.062676743879008j) (10.497330053301916-1.1972720293545522j) (11.669843207282952-1.3325050983959454j) (12.84433052844506-1.4684563240474027j) (14.021007128746172-1.6052094062156983j) (15.200093579003696-1.7428518821131664j) (16.381816600903434-1.881475698853615j) (17.566409818095963-2.021177859872727j) (18.754114574949202-2.1620611590044465j) (19.94518083256356-2.304235018699026j) (21.13986815283889-2.4478164521370993j) (22.338446782708637-2.592931173008442j) (23.541198852138695-2.739714881704631j) (24.748419701116163-2.888314762835206j) (25.960419352595487-3.038891236656536j) (27.177524150219877-3.191620016584335j) (28.400078581469984-3.346694536991271j) (29.628447308615158-3.504328830624605j) (30.863017431220662-3.664760954129085j) (32.10420100464312-3.8282570844655353j) (33.3524378383915-3.9951164400114916j) (34.608198595566584-4.1656772198342304j) (35.87198820849605-4.34032380566852j) (37.14434961411766-4.519495537045322j) (38.425867792430466-4.703697455446232j) (39.717174057613875-4.893513524445143j) (41.01895049663557-5.089622977693289j) (42.33193436272524-5.292820635915715j) (43.65692209284678-5.5040422816825565j) (44.99477240113478-5.724396504086175j) (46.34640755993894-5.955204846204088j) (47.7128114474302-6.198052631103731j) (49.09502210635069-6.454853531972071j) (50.494115250293255-6.727931804812243j) (51.911173100159886-7.020127104661328j) (53.3472297086301-7.334927870020869j) (54.80317887509089-7.676640124971504j) (56.27962287155362-8.050598583190697j) (57.77662805848529-8.46342474169462j) (59.29333520760346-8.92332927770624j) (60.82734612270309-9.44043758291462j) (62.373773882349454-10.027076354983825j) (63.92380853685817-10.697875730671575j)
(1.170162958113235-0.13284226128599708j) (2.340517198501268-0.26575200841519386j) (3.511254274004749-0.3987969771309726j) (4.682566702434082-0.532045455056557j) (5.85464824769634-0.6655665423504988j) (7.027694391780139-0.7994304441639497j) (8.201902791243906-0.9337087747075229j) (9.377473752257966-1.0684748808225246j) (10.554610728497142-1.2038041899593113j) (11.733520846524263-1.3397745880664782j) (12.914415463706069-1.4764668336513995j) (14.097510764201173-1.6139650152014895j) (15.283028399121953-1.7523570603085121j) (16.47119617765222-1.8917353062381017j) (17.662248816670285-2.032197143413053j) (18.856428757321844-2.173845745381716j) (20.05398705800316-2.3167909014257217j) (21.255184374371613-2.461149971130155j) (22.460292038299958-2.6070489841377875j) (23.669593249137268-2.7546239131242154j) (24.8833843922328-2.9040221539896725j) (26.10197650140134-3.05540425466491j) (27.32569688381016-3.2089459431698075j) (28.554890927602493-3.364840517110472j) (29.789924114298177-3.5233016713437215j) (31.03118425941961-3.684566858856084j) (32.27908400561251-3.8489013031534154j) (33.534063592175286-4.0166028100099815j) (34.79659392267722-4.188007564228515j) (36.06717994695663-4.363497145531856j) (37.34636436341112-4.543507060197124j) (38.63473162921633-4.728537165825738j) (39.93291223553475-4.919164471508401j) (41.24158715507382-5.116058932099754j) (42.56149229001779-5.320003033337567j) (43.89342262308108-5.53191619691908j) (45.23823557795151-5.752885337856847j) (46.59685278819311-5.984203300682944j) (47.97025899398208-6.227417410082558j) (49.35949603678593-6.484391019926746j) (50.765648750538105-6.757381750930064j) (52.18981771383839-7.049141067030797j) (53.63307095496502-7.3630408894436155j) (55.096362206879434-7.703233881082683j) (56.58039630767967-8.074854345310085j) (58.08541154452276-8.484265232357604j) (59.610832421701616-8.939351120676744j) (61.15472261862457-9.449842352321523j) (62.712936017082306-10.027622316235984j) (64.27782780037413-10.68690114585507j)
(1.1764153974707658-0.13355206275054604j) (2.353022991972307-0.26717193497338254j) (3.5300152615361293-0.40092767771832477j) (4.707585643381303-0.5348879041815964j) (5.885928825399346-0.6691220419594995j) (7.065241217005954-0.8037006257074425j) (8.245721406286847-0.9386956015078444j) (9.427570635550746-1.0741806505793865j) (10.610993299546832-1.2102315371778896j) (11.796197470935965-1.346926486127192j) (12.983395458006205-1.4843465961573166j) (14.17280440010025-1.622576296137058j) (15.36464690678386-1.7617038524096567j) (16.559151747437987-1.901821936809614j) (17.75655459871936-2.04302826661578j) (18.957098858198254-2.1854263297407193j) (20.16103653348284-2.3291262109715403j) (21.36862921726474-2.474245538137579j) (22.58014915998966-2.6209105708709486j) (23.795880453277274-2.769257459267797j) (25.016120338760402-2.919433705517918j) (26.241180658714896-3.0715998687020485j) (27.471389466612933-3.225931561840583j) (28.707092817554962-3.382621801374271j) (29.948656760246074-3.541883783181608j) (31.196469553652808-3.7039541767748787j) (32.45094413236739-3.8690970514989895j) (33.712520844585896-4.0376085767175995j) (34.981670484735446-4.209822673906656j) (36.25889763806236-4.386117844560941j) (37.54474434521708-4.566925456967577j) (38.839794078402285-4.752739851224176j) (40.14467599301074-4.944130720704499j) (41.46006937365422-5.14175835657749j) (42.78670812166876-5.34639250908993j) (44.12538501783189-5.5589358371868745j) (45.476955316589006-5.780453201871161j) (46.842338951197505-6.012208427531155j) (48.22252019792932-6.255710631829576j) (49.61854297561198-6.512772832675159j) (51.0314989092517-6.785586300580806j) (52.46250365115838-7.076815038965635j) (53.91265439814335-7.389715798439871j) (55.3829575544895-7.728290005700939j) (56.87420928382253-8.097474508428764j) (58.38680211650752-8.503377182604318j) (59.9204162537064-8.953559250025656j) (61.47353289218831-9.457354601464479j) (63.04267756375151-10.026189702831314j) (64.62126639617252-10.6738114380357j)
